id,text,isRecommended,idGoogleTask,idGoogleTaskList,createdAt,updatedAt,attemptedAt,completedAt,endAt,startAt,idRepeat,idRoutineIteration,idRoutineRepeat,idTodoRepeat,idRoutine,idTodo,idTodoTimePair
3025,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.753,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-24 00:00:00,2021-08-24 00:00:00,NULL,75,NULL,NULL,NULL,12,NULL
3026,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.76,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-25 00:00:00,2021-08-25 00:00:00,NULL,92,NULL,NULL,NULL,12,NULL
3027,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.768,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-26 00:00:00,2021-08-26 00:00:00,NULL,76,NULL,NULL,NULL,12,NULL
3028,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.775,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-27 00:00:00,2021-08-27 00:00:00,NULL,93,NULL,NULL,NULL,12,NULL
3030,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.788,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-29 00:00:00,2021-08-29 00:00:00,NULL,94,NULL,NULL,NULL,12,NULL
3031,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.795,2022-01-05 10:44:47.560616,2021-08-30 13:30:13,2021-08-30 13:30:13,2021-08-30 00:00:00,2021-08-30 00:00:00,NULL,78,NULL,NULL,NULL,12,NULL
28604,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.729,2022-01-08 18:46:22.385978,NULL,NULL,2022-01-11 00:00:00,2022-01-11 00:00:00,NULL,1022,NULL,42,NULL,149,NULL
28610,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.768,2022-01-18 09:17:27.786396,2022-01-18 09:17:27,2022-01-18 09:17:27,2022-01-17 00:00:00,2022-01-17 00:00:00,NULL,1028,NULL,42,NULL,149,NULL
28608,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.755,2022-01-08 18:46:22.415585,NULL,NULL,2022-01-15 00:00:00,2022-01-15 00:00:00,NULL,1026,NULL,42,NULL,149,NULL
28618,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.825,2022-01-25 20:16:12.197166,2022-01-25 20:16:12,2022-01-25 20:16:12,2022-01-25 00:00:00,2022-01-25 00:00:00,NULL,1036,NULL,42,NULL,149,NULL
28586,Floss,0,NULL,NULL,2022-01-08 18:46:03.506,2022-01-08 18:46:22.448736,NULL,NULL,2022-01-19 00:00:00,2022-01-19 00:00:00,NULL,1030,NULL,41,NULL,150,NULL
28614,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.796,2022-01-08 18:46:22.463401,NULL,NULL,2022-01-21 00:00:00,2022-01-21 00:00:00,NULL,1032,NULL,42,NULL,149,NULL
28616,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.811,2022-01-08 18:46:22.476803,NULL,NULL,2022-01-23 00:00:00,2022-01-23 00:00:00,NULL,1034,NULL,42,NULL,149,NULL
28588,Floss,0,NULL,NULL,2022-01-08 18:46:03.52,2022-01-27 14:43:08.310586,2022-01-27 14:43:08,2022-01-27 14:43:08,2022-01-26 00:00:00,2022-01-26 00:00:00,NULL,1037,NULL,41,NULL,150,NULL
28624,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.876,2022-02-01 11:48:49.589369,2022-02-01 11:48:49,2022-02-01 11:48:49,2022-01-31 00:00:00,2022-01-31 00:00:00,NULL,1042,NULL,42,NULL,149,NULL
28620,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.838,2022-01-08 18:46:22.554384,NULL,NULL,2022-01-27 00:00:00,2022-01-27 00:00:00,NULL,1038,NULL,42,NULL,149,NULL
28622,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.858,2022-01-08 18:46:22.567039,NULL,NULL,2022-01-29 00:00:00,2022-01-29 00:00:00,NULL,1040,NULL,42,NULL,149,NULL
28590,Floss,0,NULL,NULL,2022-01-08 18:46:03.533,2022-02-03 12:24:22.281696,2022-02-03 12:24:22,2022-02-03 12:24:22,2022-02-02 00:00:00,2022-02-02 00:00:00,NULL,1044,NULL,41,NULL,150,NULL
28628,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.904,2022-02-05 10:23:22.282225,2022-02-05 10:23:22,2022-02-05 10:23:22,2022-02-04 00:00:00,2022-02-04 00:00:00,NULL,1046,NULL,42,NULL,149,NULL
28596,Floss,0,NULL,NULL,2022-01-08 18:46:03.573,2022-02-24 07:50:20.140109,2022-02-24 07:50:20,2022-02-24 07:50:20,2022-02-23 00:00:00,2022-02-23 00:00:00,NULL,1065,NULL,41,NULL,150,NULL
28592,Floss,0,NULL,NULL,2022-01-08 18:46:03.547,2022-01-08 18:46:22.634231,NULL,NULL,2022-02-09 00:00:00,2022-02-09 00:00:00,NULL,1051,NULL,41,NULL,150,NULL
28598,Floss,0,NULL,NULL,2022-01-08 18:46:03.587,2022-03-03 09:05:53.880198,2022-03-03 09:05:53,2022-03-03 09:05:53,2022-03-02 00:00:00,2022-03-02 00:00:00,NULL,1072,NULL,41,NULL,150,NULL
28600,Floss,0,NULL,NULL,2022-01-08 18:46:03.601,2022-03-10 11:43:55.245308,2022-03-10 11:43:55,2022-03-10 11:43:55,2022-03-09 00:00:00,2022-03-09 00:00:00,NULL,1139,NULL,41,NULL,150,NULL
28606,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.742,2022-01-14 08:22:35.667047,2022-01-14 08:22:35,2022-01-14 08:22:35,2022-01-13 00:00:00,2022-01-13 00:00:00,NULL,1024,NULL,42,NULL,149,NULL
20560,Take care of Bentley,0,NULL,NULL,2021-12-30 01:33:52.234,2022-01-05 12:51:52.480607,2022-01-05 12:51:52,2022-01-05 12:51:52,2022-01-05 00:00:00,2022-01-05 00:00:00,NULL,479,NULL,NULL,NULL,9,NULL
20316,Breakfast,0,NULL,NULL,2021-12-30 01:33:47.241,2022-01-05 12:57:56.1553,2022-01-05 12:57:56,2022-01-05 12:57:56,2022-01-05 00:00:00,2022-01-05 00:00:00,NULL,479,NULL,NULL,NULL,13,NULL
3032,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.802,2022-01-05 10:44:47.560616,NULL,NULL,2021-08-31 00:00:00,2021-08-31 00:00:00,NULL,95,NULL,NULL,NULL,12,NULL
3033,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.811,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-01 00:00:00,2021-09-01 00:00:00,NULL,79,NULL,NULL,NULL,12,NULL
3034,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.821,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-02 00:00:00,2021-09-02 00:00:00,NULL,96,NULL,NULL,NULL,12,NULL
3035,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.829,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-03 00:00:00,2021-09-03 00:00:00,NULL,80,NULL,NULL,NULL,12,NULL
3036,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.836,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-04 00:00:00,2021-09-04 00:00:00,NULL,97,NULL,NULL,NULL,12,NULL
3037,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.843,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-05 00:00:00,2021-09-05 00:00:00,NULL,81,NULL,NULL,NULL,12,NULL
3038,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.85,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,12,NULL
3039,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.857,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-07 00:00:00,2021-09-07 00:00:00,NULL,82,NULL,NULL,NULL,12,NULL
3040,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.864,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-08 00:00:00,2021-09-08 00:00:00,NULL,99,NULL,NULL,NULL,12,NULL
3041,Meditate for 15 minutes,0,NULL,NULL,2021-08-09 14:31:43.871,2022-01-05 10:44:47.560616,NULL,NULL,2021-09-09 00:00:00,2021-09-09 00:00:00,NULL,83,NULL,NULL,NULL,12,NULL
4266,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.52,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-05 00:00:00,2021-11-05 00:00:00,NULL,108,NULL,NULL,NULL,12,NULL
4267,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.525,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-06 00:00:00,2021-11-06 00:00:00,NULL,101,NULL,NULL,NULL,12,NULL
4268,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.529,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-07 00:00:00,2021-11-07 00:00:00,NULL,109,NULL,NULL,NULL,12,NULL
4269,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.533,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-08 00:00:00,2021-11-08 00:00:00,NULL,102,NULL,NULL,NULL,12,NULL
4270,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.538,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-09 00:00:00,2021-11-09 00:00:00,NULL,110,NULL,NULL,NULL,12,NULL
4271,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.542,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-10 00:00:00,2021-11-10 00:00:00,NULL,103,NULL,NULL,NULL,12,NULL
4272,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.546,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-11 00:00:00,2021-11-11 00:00:00,NULL,111,NULL,NULL,NULL,12,NULL
4273,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.551,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-12 00:00:00,2021-11-12 00:00:00,NULL,104,NULL,NULL,NULL,12,NULL
4274,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.555,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-13 00:00:00,2021-11-13 00:00:00,NULL,112,NULL,NULL,NULL,12,NULL
4275,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.559,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-14 00:00:00,2021-11-14 00:00:00,NULL,105,NULL,NULL,NULL,12,NULL
4276,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.563,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-15 00:00:00,2021-11-15 00:00:00,NULL,113,NULL,NULL,NULL,12,NULL
5928,Brush your teeth,0,NULL,NULL,2021-12-20 09:44:10.351,2022-01-05 10:44:47.469373,NULL,NULL,2021-12-22 00:00:00,2021-12-22 00:00:00,NULL,163,NULL,NULL,NULL,19,NULL
4277,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.568,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-16 00:00:00,2021-11-16 00:00:00,NULL,106,NULL,NULL,NULL,12,NULL
4278,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.572,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-17 00:00:00,2021-11-17 00:00:00,NULL,114,NULL,NULL,NULL,12,NULL
4279,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.576,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-18 00:00:00,2021-11-18 00:00:00,NULL,115,NULL,NULL,NULL,12,NULL
4280,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.58,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-19 00:00:00,2021-11-19 00:00:00,NULL,116,NULL,NULL,NULL,12,NULL
4281,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.584,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-20 00:00:00,2021-11-20 00:00:00,NULL,117,NULL,NULL,NULL,12,NULL
4282,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.589,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-21 00:00:00,2021-11-21 00:00:00,NULL,118,NULL,NULL,NULL,12,NULL
4283,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.6,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-22 00:00:00,2021-11-22 00:00:00,NULL,119,NULL,NULL,NULL,12,NULL
4284,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.606,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-23 00:00:00,2021-11-23 00:00:00,NULL,120,NULL,NULL,NULL,12,NULL
4285,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.611,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-24 00:00:00,2021-11-24 00:00:00,NULL,121,NULL,NULL,NULL,12,NULL
4286,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.615,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-25 00:00:00,2021-11-25 00:00:00,NULL,122,NULL,NULL,NULL,12,NULL
4287,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.619,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-26 00:00:00,2021-11-26 00:00:00,NULL,123,NULL,NULL,NULL,12,NULL
4288,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.624,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-27 00:00:00,2021-11-27 00:00:00,NULL,124,NULL,NULL,NULL,12,NULL
4289,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.628,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-28 00:00:00,2021-11-28 00:00:00,NULL,125,NULL,NULL,NULL,12,NULL
4290,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.632,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-29 00:00:00,2021-11-29 00:00:00,NULL,126,NULL,NULL,NULL,12,NULL
4291,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.636,2022-01-05 10:44:47.560616,NULL,NULL,2021-11-30 00:00:00,2021-11-30 00:00:00,NULL,127,NULL,NULL,NULL,12,NULL
4292,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.64,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-01 00:00:00,2021-12-01 00:00:00,NULL,128,NULL,NULL,NULL,12,NULL
4293,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.644,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-02 00:00:00,2021-12-02 00:00:00,NULL,129,NULL,NULL,NULL,12,NULL
4294,Meditate for 15 minutes,0,NULL,NULL,2021-11-03 11:09:37.649,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-03 00:00:00,2021-12-03 00:00:00,NULL,130,NULL,NULL,NULL,12,NULL
6369,Meditate for 15 minutes,0,NULL,NULL,2021-12-20 09:44:13.212,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-22 00:00:00,2021-12-22 00:00:00,NULL,163,NULL,NULL,NULL,12,NULL
20373,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.445,2022-01-05 10:44:47.560616,NULL,NULL,2022-01-01 00:00:00,2022-01-01 00:00:00,NULL,475,NULL,NULL,NULL,12,NULL
20374,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.461,2022-01-05 10:44:47.560616,NULL,NULL,2022-01-02 00:00:00,2022-01-02 00:00:00,NULL,476,NULL,NULL,NULL,12,NULL
20375,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.475,2022-01-05 10:44:47.560616,NULL,NULL,2022-01-03 00:00:00,2022-01-03 00:00:00,NULL,477,NULL,NULL,NULL,12,NULL
5993,Flo your nase,0,NULL,NULL,2021-12-20 09:44:10.776,2022-01-05 10:44:47.469569,NULL,NULL,2021-12-24 00:00:00,2021-12-24 00:00:00,NULL,259,NULL,NULL,NULL,18,NULL
20371,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.41,2022-01-05 10:44:47.560616,NULL,NULL,2021-12-30 00:00:00,2021-12-30 00:00:00,NULL,473,NULL,NULL,NULL,12,NULL
19364,Wash your face,0,NULL,NULL,2021-12-30 01:33:26.596,2022-01-05 10:44:47.560621,NULL,NULL,2021-12-30 00:00:00,2021-12-30 00:00:00,NULL,473,NULL,NULL,NULL,30,NULL
6118,Take medicine,0,NULL,NULL,2021-12-20 09:44:11.624,2022-01-05 10:44:47.564631,NULL,NULL,2021-12-23 00:00:00,2021-12-23 00:00:00,NULL,258,NULL,NULL,NULL,16,NULL
6812,Wellness activities,0,NULL,NULL,2021-12-20 09:44:15.897,2022-01-05 10:44:47.649047,NULL,NULL,2021-12-24 00:00:00,2021-12-24 00:00:00,NULL,259,NULL,NULL,NULL,5,NULL
28664,Wash face,0,NULL,NULL,2022-01-08 18:46:04.252,2022-01-08 18:46:22.385978,NULL,NULL,2022-01-11 00:00:00,2022-01-11 00:00:00,NULL,1022,NULL,43,NULL,148,NULL
28670,Wash face,0,NULL,NULL,2022-01-08 18:46:04.302,2022-01-18 09:17:27.001934,2022-01-18 09:17:26,2022-01-18 09:17:26,2022-01-17 00:00:00,2022-01-17 00:00:00,NULL,1028,NULL,43,NULL,148,NULL
28668,Wash face,0,NULL,NULL,2022-01-08 18:46:04.288,2022-01-08 18:46:22.415585,NULL,NULL,2022-01-15 00:00:00,2022-01-15 00:00:00,NULL,1026,NULL,43,NULL,148,NULL
28630,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.918,2022-02-07 07:55:54.097586,2022-02-07 07:55:54,2022-02-07 07:55:54,2022-02-06 00:00:00,2022-02-06 00:00:00,NULL,1048,NULL,42,NULL,149,NULL
28672,Wash face,0,NULL,NULL,2022-01-08 18:46:04.315,2022-01-08 18:46:22.448736,NULL,NULL,2022-01-19 00:00:00,2022-01-19 00:00:00,NULL,1030,NULL,43,NULL,148,NULL
28674,Wash face,0,NULL,NULL,2022-01-08 18:46:04.328,2022-01-08 18:46:22.463401,NULL,NULL,2022-01-21 00:00:00,2022-01-21 00:00:00,NULL,1032,NULL,43,NULL,148,NULL
28632,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.93,2022-02-09 12:01:36.465422,2022-02-09 12:01:36,2022-02-09 12:01:36,2022-02-08 00:00:00,2022-02-08 00:00:00,NULL,1050,NULL,42,NULL,149,NULL
28634,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.943,2022-02-11 09:40:33.360642,2022-02-11 09:40:33,2022-02-11 09:40:33,2022-02-10 00:00:00,2022-02-10 00:00:00,NULL,1052,NULL,42,NULL,149,NULL
28646,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.031,2022-02-23 08:17:53.323173,2022-02-23 08:17:53,2022-02-23 08:17:53,2022-02-22 00:00:00,2022-02-22 00:00:00,NULL,1064,NULL,42,NULL,149,NULL
28648,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.045,2022-02-25 08:37:48.02406,2022-02-25 08:37:48,2022-02-25 08:37:48,2022-02-24 00:00:00,2022-02-24 00:00:00,NULL,1066,NULL,42,NULL,149,NULL
28636,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.956,2022-01-08 18:46:22.651512,NULL,NULL,2022-02-12 00:00:00,2022-02-12 00:00:00,NULL,1054,NULL,42,NULL,149,NULL
28638,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.97,2022-01-08 18:46:22.663228,NULL,NULL,2022-02-14 00:00:00,2022-02-14 00:00:00,NULL,1056,NULL,42,NULL,149,NULL
28640,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.983,2022-01-08 18:46:22.674641,NULL,NULL,2022-02-16 00:00:00,2022-02-16 00:00:00,NULL,1058,NULL,42,NULL,149,NULL
28642,Spray hair,0,NULL,NULL,2022-01-08 18:46:03.997,2022-01-08 18:46:22.68624,NULL,NULL,2022-02-18 00:00:00,2022-02-18 00:00:00,NULL,1060,NULL,42,NULL,149,NULL
28644,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.013,2022-01-08 18:46:22.698022,NULL,NULL,2022-02-20 00:00:00,2022-02-20 00:00:00,NULL,1062,NULL,42,NULL,149,NULL
28652,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.072,2022-02-28 20:04:14.719436,2022-02-28 20:04:14,2022-02-28 20:04:14,2022-02-28 00:00:00,2022-02-28 00:00:00,NULL,1070,NULL,42,NULL,149,NULL
28660,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.125,2022-03-08 22:06:09.518289,2022-03-08 22:06:09,2022-03-08 22:06:09,2022-03-08 00:00:00,2022-03-08 00:00:00,NULL,1078,NULL,42,NULL,149,NULL
28656,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.098,2022-01-08 18:46:22.769933,NULL,NULL,2022-03-04 00:00:00,2022-03-04 00:00:00,NULL,1074,NULL,42,NULL,149,NULL
28658,Spray hair,0,NULL,NULL,2022-01-08 18:46:04.111,2022-01-08 18:46:22.781497,NULL,NULL,2022-03-06 00:00:00,2022-03-06 00:00:00,NULL,1076,NULL,42,NULL,149,NULL
28666,Wash face,0,NULL,NULL,2022-01-08 18:46:04.274,2022-01-14 08:22:34.961306,2022-01-14 08:22:34,2022-01-14 08:22:34,2022-01-13 00:00:00,2022-01-13 00:00:00,NULL,1024,NULL,43,NULL,148,NULL
20255,Eat breakfast,0,NULL,NULL,2021-12-30 01:33:45.882,2022-01-05 12:57:57.827896,2022-01-05 12:57:57,2022-01-05 12:57:57,2022-01-05 00:00:00,2022-01-05 00:00:00,NULL,479,NULL,NULL,NULL,14,NULL
2418,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.506,2022-01-05 10:44:47.346163,2021-08-09 14:51:33,2021-08-09 14:51:33,2021-08-09 00:00:00,2021-08-09 00:00:00,NULL,84,NULL,NULL,NULL,32,NULL
2420,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.531,2022-01-05 10:44:47.346163,2021-08-11 14:20:49,2021-08-11 14:20:49,2021-08-11 00:00:00,2021-08-11 00:00:00,NULL,85,NULL,NULL,NULL,32,NULL
2426,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.576,2022-01-05 10:44:47.346163,NULL,NULL,2021-08-17 00:00:00,2021-08-17 00:00:00,NULL,88,NULL,NULL,NULL,32,NULL
2428,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.591,2022-01-05 10:44:47.346163,2021-08-21 00:23:32,2021-08-21 00:23:32,2021-08-19 00:00:00,2021-08-19 00:00:00,NULL,89,NULL,NULL,NULL,32,NULL
2432,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.62,2022-01-05 10:44:47.346163,2021-08-23 12:53:15,2021-08-23 12:53:15,2021-08-23 00:00:00,2021-08-23 00:00:00,NULL,91,NULL,NULL,NULL,32,NULL
2434,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.635,2022-01-05 10:44:47.346163,NULL,NULL,2021-08-25 00:00:00,2021-08-25 00:00:00,NULL,92,NULL,NULL,NULL,32,NULL
2438,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.666,2022-01-05 10:44:47.346163,NULL,NULL,2021-08-29 00:00:00,2021-08-29 00:00:00,NULL,94,NULL,NULL,NULL,32,NULL
2388,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.095,2022-01-05 10:44:47.557179,2021-08-11 14:20:51,2021-08-11 14:20:51,2021-08-11 00:00:00,2021-08-11 00:00:00,NULL,85,NULL,NULL,NULL,33,NULL
2389,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.103,2022-01-05 10:44:47.557179,2021-08-13 11:24:11,2021-08-13 11:24:11,2021-08-12 00:00:00,2021-08-12 00:00:00,NULL,69,NULL,NULL,NULL,33,NULL
2393,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.135,2022-01-05 10:44:47.557179,2021-08-16 12:25:45,2021-08-16 12:25:45,2021-08-16 00:00:00,2021-08-16 00:00:00,NULL,71,NULL,NULL,NULL,33,NULL
2395,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.151,2022-01-05 10:44:47.557179,2021-08-18 20:10:23,2021-08-18 20:10:23,2021-08-18 00:00:00,2021-08-18 00:00:00,NULL,72,NULL,NULL,NULL,33,NULL
2440,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.681,2022-01-05 10:44:47.346163,NULL,NULL,2021-08-31 00:00:00,2021-08-31 00:00:00,NULL,95,NULL,NULL,NULL,32,NULL
2444,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.71,2022-01-05 10:44:47.346163,NULL,NULL,2021-09-04 00:00:00,2021-09-04 00:00:00,NULL,97,NULL,NULL,NULL,32,NULL
2446,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.724,2022-01-05 10:44:47.346163,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,32,NULL
2448,Scan yourself,0,NULL,NULL,2021-08-09 14:31:37.748,2022-01-05 10:44:47.346163,NULL,NULL,2021-09-08 00:00:00,2021-09-08 00:00:00,NULL,99,NULL,NULL,NULL,32,NULL
2457,Put on lotion,0,NULL,NULL,2021-08-09 14:31:37.918,2022-01-05 10:44:47.346116,2021-08-16 12:25:44,2021-08-16 12:25:44,2021-08-16 00:00:00,2021-08-16 00:00:00,NULL,71,NULL,NULL,NULL,31,NULL
2459,Put on lotion,0,NULL,NULL,2021-08-09 14:31:37.933,2022-01-05 10:44:47.346116,2021-08-18 20:10:12,2021-08-18 20:10:12,2021-08-18 00:00:00,2021-08-18 00:00:00,NULL,72,NULL,NULL,NULL,31,NULL
2461,Put on lotion,0,NULL,NULL,2021-08-09 14:31:37.95,2022-01-05 10:44:47.346116,NULL,NULL,2021-08-20 00:00:00,2021-08-20 00:00:00,NULL,73,NULL,NULL,NULL,31,NULL
2397,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.173,2022-01-05 10:44:47.557179,NULL,NULL,2021-08-20 00:00:00,2021-08-20 00:00:00,NULL,73,NULL,NULL,NULL,33,NULL
2401,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.214,2022-01-05 10:44:47.557179,NULL,NULL,2021-08-24 00:00:00,2021-08-24 00:00:00,NULL,75,NULL,NULL,NULL,33,NULL
2403,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.231,2022-01-05 10:44:47.557179,NULL,NULL,2021-08-26 00:00:00,2021-08-26 00:00:00,NULL,76,NULL,NULL,NULL,33,NULL
2788,Brush your teeth,0,NULL,NULL,2021-08-09 14:31:40.997,2022-01-05 10:44:47.469373,2021-08-11 14:17:12,2021-08-11 14:17:12,2021-08-11 00:00:00,2021-08-11 00:00:00,NULL,85,NULL,NULL,NULL,19,NULL
2789,Brush your teeth,0,NULL,NULL,2021-08-09 14:31:41.003,2022-01-05 10:44:47.469373,2021-08-13 11:23:53,2021-08-13 11:23:53,2021-08-12 00:00:00,2021-08-12 00:00:00,NULL,69,NULL,NULL,NULL,19,NULL
